,Left,Right,Steering_angle,Speed
12717,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.4149_7946.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.4279_7946.jpg,0.0000,35.4561
12718,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.4766_7947.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.4886_7947.jpg,0.0000,35.1392
12719,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.5396_7948.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.5532_7948.jpg,-4.7006,34.8269
12720,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.6162_7949.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.6285_7949.jpg,-10.1539,34.3716
12721,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.6781_7950.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.6904_7950.jpg,-14.9049,33.8701
12722,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.7469_7951.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.7591_7951.jpg,-9.7006,33.5677
12723,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.8138_7952.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.8278_7952.jpg,-4.4426,33.2591
12724,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.8793_7953.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.8900_7953.jpg,-9.1144,32.9778
12725,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-14.9507_7954.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-14.9637_7954.jpg,-14.6277,32.5735
12726,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.0127_7955.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.0247_7955.jpg,-19.0705,32.2164
12727,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.0759_7956.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.0959_7956.jpg,-23.8679,31.7059
12728,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.1449_7957.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.1561_7957.jpg,-18.6363,31.4023
12729,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.2119_7958.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.2239_7958.jpg,-13.6730,31.2004
12730,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.2729_7959.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.2839_7959.jpg,-8.9660,30.9985
12731,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.3309_7960.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.3449_7960.jpg,-4.4626,30.7819
12732,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.4074_7961.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.4222_7961.jpg,0.0000,30.4911
12733,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.4713_7962.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.4843_7962.jpg,0.0000,30.2297
12734,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.5279_7963.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.5422_7963.jpg,0.0000,30.0295
12735,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.5875_7964.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.6048_7964.jpg,0.0000,29.8572
12736,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.6508_7965.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.6638_7965.jpg,0.0000,29.6720
12737,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.7093_7966.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.7217_7966.jpg,0.0000,29.5177
12738,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.7664_7967.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.7801_7967.jpg,0.0000,29.3523
12739,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.8246_7968.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.8406_7968.jpg,0.0000,29.1924
12740,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.8826_7969.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.8966_7969.jpg,0.0000,29.0306
12741,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-15.9449_7970.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-15.9569_7970.jpg,0.0000,28.8738
12742,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.0059_7971.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.0189_7971.jpg,-4.4134,28.6963
12743,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.0686_7972.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.0803_7972.jpg,-9.0370,28.4612
12744,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.1284_7973.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.1434_7973.jpg,-13.8119,28.1542
12745,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.1930_7974.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.2080_7974.jpg,-8.9607,27.9704
12746,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.2528_7975.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.2646_7975.jpg,-4.4279,27.8176
12747,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.3077_7976.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.3208_7976.jpg,-0.5976,27.6728
12748,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.3728_7977.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.3878_7977.jpg,0.0000,27.4784
12749,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.4430_7978.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.4550_7978.jpg,-5.1262,27.2770
12750,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.5045_7979.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.5163_7979.jpg,-9.9163,27.0348
12751,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.5622_7980.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.5757_7980.jpg,-14.1978,26.7755
12752,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.6266_7981.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.6404_7981.jpg,-9.3008,26.5885
12753,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.6901_7982.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.7061_7982.jpg,-4.4809,26.4096
12754,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.7512_7983.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.7664_7983.jpg,0.0000,27.6379
12755,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.8110_7984.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.8230_7984.jpg,0.0000,28.3642
12756,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.8689_7985.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.8801_7985.jpg,0.0000,29.0497
12757,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.9281_7986.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.9424_7986.jpg,0.0000,29.7474
12758,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-16.9855_7987.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-16.9985_7987.jpg,-4.3464,30.2836
12759,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.0455_7988.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.0573_7988.jpg,-8.5049,30.7828
12760,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.1107_7989.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.1227_7989.jpg,-13.2189,31.3238
12761,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.1732_7990.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.1862_7990.jpg,-8.2761,32.1580
12762,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.2335_7991.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.2445_7991.jpg,-3.6445,33.1263
12763,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.2864_7992.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.2984_7992.jpg,0.0000,33.1475
12764,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.3437_7993.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.3557_7993.jpg,0.0000,32.9784
12765,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.4120_7994.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.4260_7994.jpg,0.0000,32.7809
12766,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.4690_7995.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.4800_7995.jpg,-4.7077,32.5813
12767,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.5280_7996.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.5400_7996.jpg,-8.9744,32.3923
12768,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.5840_7997.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.5987_7997.jpg,-13.2784,32.1376
12769,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.6447_7998.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.6562_7998.jpg,-8.7719,31.9791
12770,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.7025_7999.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.7133_7999.jpg,-4.2958,31.8523
12771,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.7544_8000.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.7674_8000.jpg,-0.3241,31.7306
12772,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.8078_8001.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.8198_8001.jpg,-4.1593,31.6261
12773,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.8682_8002.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.8797_8002.jpg,-8.6887,31.4761
12774,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.9198_8003.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.9328_8003.jpg,-4.6274,31.3892
12775,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-17.9718_8004.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-17.9858_8004.jpg,-0.8164,31.2692
12776,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.0268_8005.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.0418_8005.jpg,0.0000,31.1710
12777,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.0853_8006.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.0986_8006.jpg,0.0000,31.0681
12778,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.1440_8007.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.1553_8007.jpg,0.0000,30.9763
12779,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.1960_8008.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.2080_8008.jpg,0.0000,30.8833
12780,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.2499_8009.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.2609_8009.jpg,-3.9902,30.7892
12781,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.3079_8010.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.3189_8010.jpg,0.0000,30.7077
12782,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.3729_8011.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.3849_8011.jpg,0.0000,30.6056
12783,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.4271_8012.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.4414_8012.jpg,0.0000,30.5158
12784,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.4824_8013.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.4954_8013.jpg,0.0000,30.4371
12785,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.5357_8014.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.5478_8014.jpg,0.0000,30.3572
12786,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.5867_8015.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.6026_8015.jpg,0.0000,30.2785
12787,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.6451_8016.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.6562_8016.jpg,0.0000,30.1992
12788,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.6978_8017.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.7106_8017.jpg,0.0000,30.1240
12789,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.7523_8018.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.7642_8018.jpg,0.0000,30.0414
12790,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.8040_8019.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.8140_8019.jpg,0.0000,29.9694
12791,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.8525_8020.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.8645_8020.jpg,0.0000,29.8920
12792,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.9020_8021.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.9140_8021.jpg,0.0000,29.8252
12793,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-18.9583_8022.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-18.9731_8022.jpg,0.0000,29.7347
12794,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-19.0119_8023.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-19.0239_8023.jpg,0.0000,29.6526
12795,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_left_512x512_12-19-30-19.0638_8024.jpg,W:/Mathematical Computations/Projects/Unity CNN/Screenshots/screenshot_right_512x512_12-19-30-19.0748_8024.jpg,0.0000,29.5808
